Frequency [D/H],Observation time UTC,Data Source (rainfall),Rainfall [mm],PERIOD [hrs],Deficit [mm],Runoff [mm],Data source (water balance)
S,2016-04-26T12:00:00Z,S,0,6,,,
S,2016-04-26T18:00:00Z,S,0,6,,,
S,2016-04-27T00:00:00Z,S,0,6,,,
S,2016-04-27T06:00:00Z,S,0,6,,,
S,2016-04-27T12:00:00Z,S,0,6,,,
S,2016-04-27T18:00:00Z,S,0,6,,,
S,2016-04-28T00:00:00Z,S,0,6,,,
S,2016-04-28T06:00:00Z,S,0,6,,,
S,2016-04-28T12:00:00Z,S,0,6,,,
S,2016-04-28T18:00:00Z,S,0,6,,,
S,2016-04-29T00:00:00Z,S,0,6,,,
S,2016-04-29T06:00:00Z,S,0,6,,,
S,2016-04-29T12:00:00Z,S,0,6,,,
S,2016-04-29T18:00:00Z,S,0,6,,,
S,2016-04-30T00:00:00Z,S,0,6,,,
S,2016-04-30T06:00:00Z,S,0,6,,,
S,2016-04-30T12:00:00Z,S,0,6,,,
S,2016-04-30T18:00:00Z,S,0,6,,,
S,2016-05-01T00:00:00Z,S,0,6,,,
S,2016-05-01T06:00:00Z,S,0,6,,,
S,2016-05-01T12:00:00Z,S,1,6,,,
S,2016-05-01T18:00:00Z,S,0,6,,,
S,2016-05-02T00:00:00Z,S,0.2,6,,,
S,2016-05-02T06:00:00Z,S,0,6,,,
S,2016-05-02T12:00:00Z,S,0,6,,,
S,2016-05-02T18:00:00Z,S,0,6,,,
S,2016-05-03T00:00:00Z,S,0,6,,,
S,2016-05-03T06:00:00Z,S,0,6,,,
S,2016-05-03T12:00:00Z,S,0,6,,,
S,2016-05-03T18:00:00Z,S,0,6,,,
S,2016-05-04T00:00:00Z,S,0.2,6,,,
S,2016-05-04T06:00:00Z,S,0,6,,,
S,2016-05-04T12:00:00Z,S,0,6,,,
S,2016-05-04T18:00:00Z,S,0,6,,,
S,2016-05-05T00:00:00Z,S,0,6,,,
S,2016-05-05T06:00:00Z,S,0.6,6,,,
S,2016-05-05T12:00:00Z,S,0.2,6,,,
S,2016-05-05T18:00:00Z,S,0.8,6,,,
S,2016-05-06T00:00:00Z,S,0.2,6,,,
S,2016-05-06T06:00:00Z,S,0,6,,,
S,2016-05-06T12:00:00Z,S,0,6,,,
S,2016-05-06T18:00:00Z,S,0,6,,,
S,2016-05-07T00:00:00Z,S,0,6,,,
S,2016-05-07T06:00:00Z,S,0,6,,,
S,2016-05-07T12:00:00Z,S,0,6,,,
S,2016-05-07T18:00:00Z,S,0,6,,,
S,2016-05-08T00:00:00Z,S,0,6,,,
S,2016-05-08T06:00:00Z,S,0,6,,,
S,2016-05-08T12:00:00Z,S,0,6,,,
S,2016-05-08T18:00:00Z,S,0,6,,,
S,2016-05-09T00:00:00Z,S,0,6,,,
S,2016-05-09T06:00:00Z,S,0.2,6,,,
S,2016-05-09T12:00:00Z,S,0,6,,,
S,2016-05-09T18:00:00Z,S,0,6,,,
S,2016-05-10T00:00:00Z,S,0,6,,,
S,2016-05-10T06:00:00Z,S,0,6,,,
S,2016-05-10T12:00:00Z,S,0,6,,,
S,2016-05-10T18:00:00Z,S,0,6,,,
S,2016-05-11T00:00:00Z,S,0,6,,,
S,2016-05-11T06:00:00Z,S,1,6,,,
S,2016-05-11T12:00:00Z,S,3,6,,,
S,2016-05-11T18:00:00Z,S,1,6,,,
S,2016-05-12T00:00:00Z,S,0,6,,,
S,2016-05-12T06:00:00Z,S,0.2,6,,,
S,2016-05-12T12:00:00Z,S,0,6,,,
S,2016-05-12T18:00:00Z,S,0,6,,,
S,2016-05-13T00:00:00Z,S,0,6,,,
S,2016-05-13T06:00:00Z,S,2,6,,,
S,2016-05-13T12:00:00Z,S,0,6,,,
S,2016-05-13T18:00:00Z,S,0,6,,,
S,2016-05-14T00:00:00Z,S,0,6,,,
S,2016-05-14T06:00:00Z,S,0,6,,,
S,2016-05-14T12:00:00Z,S,0,6,,,
S,2016-05-14T18:00:00Z,S,0.4,6,,,
S,2016-05-15T00:00:00Z,S,0.6,6,,,
S,2016-05-15T06:00:00Z,S,0,6,,,
S,2016-05-15T12:00:00Z,S,0,6,,,
S,2016-05-15T18:00:00Z,S,0,6,,,
S,2016-05-16T00:00:00Z,S,0,6,,,
S,2016-05-16T06:00:00Z,S,0.4,6,,,
S,2016-05-16T12:00:00Z,S,1,6,,,
S,2016-05-16T18:00:00Z,S,2,6,,,
S,2016-05-17T00:00:00Z,S,0,6,,,
S,2016-05-17T06:00:00Z,S,0,6,,,
S,2016-05-17T12:00:00Z,S,0,6,,,
S,2016-05-17T18:00:00Z,S,0,6,,,
S,2016-05-18T00:00:00Z,S,3,6,,,
S,2016-05-18T06:00:00Z,S,8,6,,,
S,2016-05-18T12:00:00Z,S,0,6,,,
S,2016-05-18T18:00:00Z,S,0.2,6,,,
S,2016-05-19T00:00:00Z,S,0.4,6,,,
S,2016-05-19T06:00:00Z,S,0.6,6,,,
S,2016-05-19T12:00:00Z,S,0.8,6,,,
S,2016-05-19T18:00:00Z,S,0.2,6,,,
S,2016-05-20T00:00:00Z,S,0,6,,,
S,2016-05-20T06:00:00Z,S,0,6,,,
S,2016-05-20T12:00:00Z,S,20,6,,,
S,2016-05-20T18:00:00Z,S,2,6,,,
S,2016-05-21T00:00:00Z,S,6,6,,,
S,2016-05-21T06:00:00Z,S,3,6,,,
S,2016-05-21T12:00:00Z,S,0,6,,,
S,2016-05-21T18:00:00Z,S,0,6,,,
S,2016-05-22T00:00:00Z,S,0,6,,,
S,2016-05-22T06:00:00Z,S,4,6,,,
S,2016-05-22T12:00:00Z,S,0.2,6,,,
S,2016-05-22T18:00:00Z,S,0.8,6,,,
S,2016-05-23T00:00:00Z,S,6,6,,,
S,2016-05-23T06:00:00Z,S,7,6,,,
S,2016-05-23T12:00:00Z,S,4,6,,,
S,2016-05-23T18:00:00Z,S,3,6,,,
S,2016-05-24T00:00:00Z,S,1,6,,,
S,2016-05-24T06:00:00Z,S,2,6,,,
S,2016-05-24T12:00:00Z,S,0.8,6,,,
S,2016-05-24T18:00:00Z,S,0.2,6,,,
S,2016-05-25T00:00:00Z,S,1,6,,,
S,2016-05-25T06:00:00Z,S,0.8,6,,,
S,2016-05-25T12:00:00Z,S,7,6,,,
S,2016-05-25T18:00:00Z,S,0.2,6,,,
S,2016-05-26T00:00:00Z,S,0,6,,,
S,2016-05-26T06:00:00Z,S,1,6,,,
S,2016-05-26T12:00:00Z,S,2,6,,,
S,2016-05-26T18:00:00Z,S,1,6,,,
S,2016-05-27T00:00:00Z,S,0,6,,,
S,2016-05-27T06:00:00Z,S,0.2,6,,,
S,2016-05-27T12:00:00Z,S,0,6,,,
S,2016-05-27T18:00:00Z,S,0.6,6,,,
S,2016-05-28T00:00:00Z,S,13,6,,,
S,2016-05-28T06:00:00Z,S,0,6,,,
S,2016-05-28T12:00:00Z,S,0.4,6,,,
S,2016-05-28T18:00:00Z,S,0,6,,,
S,2016-05-29T00:00:00Z,S,2,6,,,
S,2016-05-29T06:00:00Z,S,20,6,,,
S,2016-05-29T12:00:00Z,S,0.4,6,,,
S,2016-05-29T18:00:00Z,S,2,6,,,
S,2016-05-30T00:00:00Z,S,3,6,,,
S,2016-05-30T06:00:00Z,S,0.6,6,,,
S,2016-05-30T12:00:00Z,S,4,6,,,
S,2016-05-30T18:00:00Z,S,2,6,,,
S,2016-05-31T06:00:00Z,S,2,6,,,
S,2016-05-31T12:00:00Z,S,2,6,,,
S,2016-05-31T18:00:00Z,S,0.8,6,,,
S,2016-06-01T00:00:00Z,S,0,6,,,
S,2016-06-01T06:00:00Z,S,0,6,,,
S,2016-06-01T12:00:00Z,S,0,6,,,
S,2016-06-01T18:00:00Z,S,0,6,,,
S,2016-06-02T00:00:00Z,S,0,6,,,
S,2016-06-02T06:00:00Z,S,0,6,,,
S,2016-06-02T12:00:00Z,S,0,6,,,
S,2016-06-02T18:00:00Z,S,0,6,,,
S,2016-06-03T00:00:00Z,S,0,6,,,
S,2016-06-03T06:00:00Z,S,0,6,,,
S,2016-06-03T12:00:00Z,S,0,6,,,
S,2016-06-03T18:00:00Z,S,0.2,6,,,
S,2016-06-04T00:00:00Z,S,0,6,,,
S,2016-06-04T06:00:00Z,S,0,6,,,
S,2016-06-04T12:00:00Z,S,0,6,,,
S,2016-06-04T18:00:00Z,S,0,6,,,
S,2016-06-05T00:00:00Z,S,0.2,6,,,
S,2016-06-05T06:00:00Z,S,0,6,,,
S,2016-06-05T12:00:00Z,S,0,6,,,
S,2016-06-05T18:00:00Z,S,0,6,,,
S,2016-06-06T00:00:00Z,S,0.2,6,,,
S,2016-06-06T06:00:00Z,S,0,6,,,
S,2016-06-06T12:00:00Z,S,0,6,,,
S,2016-06-06T18:00:00Z,S,0,6,,,
S,2016-06-07T00:00:00Z,S,0,6,,,
S,2016-06-07T06:00:00Z,S,0,6,,,
S,2016-06-07T12:00:00Z,S,0,6,,,
S,2016-06-07T18:00:00Z,S,0,6,,,
S,2016-06-08T00:00:00Z,S,0,6,,,
S,2016-06-08T06:00:00Z,S,0.2,6,,,
S,2016-06-08T12:00:00Z,S,0,6,,,
S,2016-06-08T18:00:00Z,S,0,6,,,
S,2016-06-09T00:00:00Z,S,0.6,6,,,
S,2016-06-09T06:00:00Z,S,0.6,6,,,
S,2016-06-09T12:00:00Z,S,2,6,,,
S,2016-06-09T18:00:00Z,S,2,6,,,
S,2016-06-10T00:00:00Z,S,0.4,6,,,
S,2016-06-10T06:00:00Z,S,0.4,6,,,
S,2016-06-10T12:00:00Z,S,0.8,6,,,
S,2016-06-10T18:00:00Z,S,0.8,6,,,
S,2016-06-11T00:00:00Z,S,0.2,6,,,
S,2016-06-11T06:00:00Z,S,0,6,,,
S,2016-06-11T12:00:00Z,S,0,6,,,
S,2016-06-11T18:00:00Z,S,0,6,,,
S,2016-06-12T00:00:00Z,S,0,6,,,
S,2016-06-12T06:00:00Z,S,3,6,,,
S,2016-06-12T12:00:00Z,S,0.2,6,,,
S,2016-06-12T18:00:00Z,S,0,6,,,
S,2016-06-13T00:00:00Z,S,0,6,,,
S,2016-06-13T06:00:00Z,S,0,6,,,
S,2016-06-13T12:00:00Z,S,0,6,,,
S,2016-06-13T18:00:00Z,S,0.2,6,,,
S,2016-06-14T00:00:00Z,S,0.4,6,,,
S,2016-06-14T06:00:00Z,S,0,6,,,
S,2016-06-14T12:00:00Z,S,0.4,6,,,
S,2016-06-14T18:00:00Z,S,0.4,6,,,
S,2016-06-15T00:00:00Z,S,0.4,6,,,
S,2016-06-15T06:00:00Z,S,0.2,6,,,
S,2016-06-15T12:00:00Z,S,0,6,,,
S,2016-06-15T18:00:00Z,S,0.2,6,,,
S,2016-06-16T00:00:00Z,S,0.4,6,,,
S,2016-06-16T06:00:00Z,S,0,6,,,
S,2016-06-16T12:00:00Z,S,0,6,,,
S,2016-06-16T18:00:00Z,S,0,6,,,
S,2016-06-17T00:00:00Z,S,0,6,,,
S,2016-06-17T06:00:00Z,S,0,6,,,
S,2016-06-17T12:00:00Z,S,0,6,,,
S,2016-06-17T18:00:00Z,S,0.6,6,,,
S,2016-06-18T00:00:00Z,S,0.2,6,,,
S,2016-06-18T06:00:00Z,S,0,6,,,
S,2016-06-18T12:00:00Z,S,0,6,,,
S,2016-06-18T18:00:00Z,S,0,6,,,
S,2016-06-19T00:00:00Z,S,0,6,,,
S,2016-06-19T06:00:00Z,S,0,6,,,
S,2016-06-19T12:00:00Z,S,0,6,,,
S,2016-06-19T18:00:00Z,S,0.2,6,,,
S,2016-06-20T00:00:00Z,S,0,6,,,
S,2016-06-20T06:00:00Z,S,0,6,,,
S,2016-06-20T12:00:00Z,S,0,6,,,
S,2016-06-20T18:00:00Z,S,0.4,6,,,
S,2016-06-21T00:00:00Z,S,0,6,,,
S,2016-06-21T06:00:00Z,S,0,6,,,
S,2016-06-21T12:00:00Z,S,0,6,,,
S,2016-06-21T18:00:00Z,S,2,6,,,
S,2016-06-22T00:00:00Z,S,2,6,,,
S,2016-06-22T06:00:00Z,S,8,6,,,
S,2016-06-22T12:00:00Z,S,9,6,,,
S,2016-06-22T18:00:00Z,S,7,6,,,
S,2016-06-23T00:00:00Z,S,2,6,,,
S,2016-06-23T06:00:00Z,S,5,6,,,
S,2016-06-23T12:00:00Z,S,0.4,6,,,
S,2016-06-23T18:00:00Z,S,0,6,,,
S,2016-06-24T00:00:00Z,S,0.2,6,,,
S,2016-06-24T06:00:00Z,S,0,6,,,
S,2016-06-24T12:00:00Z,S,0,6,,,
S,2016-06-24T18:00:00Z,S,0,6,,,
S,2016-06-25T00:00:00Z,S,6,6,,,
S,2016-06-25T06:00:00Z,S,3,6,,,
S,2016-06-25T12:00:00Z,S,0,6,,,
S,2016-06-25T18:00:00Z,S,0,6,,,
S,2016-06-26T00:00:00Z,S,2,6,,,
S,2016-06-26T06:00:00Z,S,0.4,6,,,
S,2016-06-26T12:00:00Z,S,3,6,,,
S,2016-06-26T18:00:00Z,S,0.8,6,,,
S,2016-06-27T00:00:00Z,S,6,6,,,
S,2016-06-27T06:00:00Z,S,0.4,6,,,
S,2016-06-27T12:00:00Z,S,0.2,6,,,
S,2016-06-27T18:00:00Z,S,0.8,6,,,
S,2016-06-28T00:00:00Z,S,0,6,,,
S,2016-06-28T06:00:00Z,S,0,6,,,
S,2016-06-28T12:00:00Z,S,0,6,,,
S,2016-06-28T18:00:00Z,S,4,6,,,
S,2016-06-29T00:00:00Z,S,6,6,,,
S,2016-06-29T06:00:00Z,S,47,6,,,
S,2016-06-29T12:00:00Z,S,0.6,6,,,
S,2016-06-29T18:00:00Z,S,0.2,6,,,
S,2016-06-30T00:00:00Z,S,2,6,,,
S,2016-06-30T06:00:00Z,S,1,6,,,
S,2016-06-30T12:00:00Z,S,0.6,6,,,
S,2016-06-30T18:00:00Z,S,0,6,,,
S,2016-07-01T00:00:00Z,S,0,6,,,
S,2016-07-01T06:00:00Z,S,0,6,,,
S,2016-07-01T12:00:00Z,S,0,6,,,
S,2016-07-01T18:00:00Z,S,0,6,,,
S,2016-07-02T00:00:00Z,S,0.2,6,,,
S,2016-07-02T06:00:00Z,S,0,6,,,
S,2016-07-02T12:00:00Z,S,0,6,,,
S,2016-07-02T18:00:00Z,S,0,6,,,
S,2016-07-03T00:00:00Z,S,0.2,6,,,
S,2016-07-03T06:00:00Z,S,0,6,,,
S,2016-07-03T12:00:00Z,S,0,6,,,
S,2016-07-03T18:00:00Z,S,0,6,,,
S,2016-07-04T00:00:00Z,S,0,6,,,
S,2016-07-04T06:00:00Z,S,0,6,,,
S,2016-07-04T12:00:00Z,S,0,6,,,
S,2016-07-04T18:00:00Z,S,0.2,6,,,
S,2016-07-05T00:00:00Z,S,0.4,6,,,
S,2016-07-05T06:00:00Z,S,0.2,6,,,
S,2016-07-05T12:00:00Z,S,0,6,,,
S,2016-07-05T18:00:00Z,S,0,6,,,
S,2016-07-06T00:00:00Z,S,0,6,,,
S,2016-07-06T06:00:00Z,S,0.2,6,,,
S,2016-07-06T12:00:00Z,S,0,6,,,
S,2016-07-06T18:00:00Z,S,0,6,,,
S,2016-07-07T00:00:00Z,S,0,6,,,
S,2016-07-07T06:00:00Z,S,2,6,,,
S,2016-07-07T12:00:00Z,S,8,6,,,
S,2016-07-07T18:00:00Z,S,8,6,,,
S,2016-07-08T00:00:00Z,S,0,6,,,
S,2016-07-08T06:00:00Z,S,0,6,,,
S,2016-07-08T12:00:00Z,S,0,6,,,
S,2016-07-08T18:00:00Z,S,0,6,,,
S,2016-07-09T00:00:00Z,S,0,6,,,
S,2016-07-09T06:00:00Z,S,0,6,,,
S,2016-07-09T12:00:00Z,S,0,6,,,
S,2016-07-09T18:00:00Z,S,0,6,,,
S,2016-07-10T00:00:00Z,S,0,6,,,
S,2016-07-10T06:00:00Z,S,0,6,,,
S,2016-07-10T12:00:00Z,S,0,6,,,
S,2016-07-10T18:00:00Z,S,0,6,,,
S,2016-07-11T00:00:00Z,S,0,6,,,
S,2016-07-11T06:00:00Z,S,0,6,,,
S,2016-07-11T12:00:00Z,S,0,6,,,
S,2016-07-11T18:00:00Z,S,0,6,,,
S,2016-07-12T00:00:00Z,S,0,6,,,
S,2016-07-12T06:00:00Z,S,0,6,,,
S,2016-07-12T12:00:00Z,S,0,6,,,
S,2016-07-12T18:00:00Z,S,0,6,,,
S,2016-07-13T00:00:00Z,S,0,6,,,
S,2016-07-13T06:00:00Z,S,0,6,,,
S,2016-07-13T12:00:00Z,S,5,6,,,
S,2016-07-13T18:00:00Z,S,11,6,,,
S,2016-07-14T00:00:00Z,S,2,6,,,
S,2016-07-14T06:00:00Z,S,2,6,,,
S,2016-07-14T12:00:00Z,S,2,6,,,
S,2016-07-14T18:00:00Z,S,0.4,6,,,
S,2016-07-15T00:00:00Z,S,0.4,6,,,
S,2016-07-15T06:00:00Z,S,6,6,,,
S,2016-07-15T12:00:00Z,S,0.6,6,,,
S,2016-07-15T18:00:00Z,S,0.4,6,,,
S,2016-07-16T00:00:00Z,S,2,6,,,
S,2016-07-16T06:00:00Z,S,0,6,,,
S,2016-07-16T12:00:00Z,S,0.4,6,,,
S,2016-07-16T18:00:00Z,S,0.4,6,,,
S,2016-07-17T00:00:00Z,S,0.8,6,,,
S,2016-07-17T06:00:00Z,S,3,6,,,
S,2016-07-17T12:00:00Z,S,0.8,6,,,
S,2016-07-17T18:00:00Z,S,1,6,,,
S,2016-07-18T00:00:00Z,S,0.8,6,,,
S,2016-07-18T06:00:00Z,S,0.2,6,,,
S,2016-07-18T12:00:00Z,S,0.2,6,,,
S,2016-07-18T18:00:00Z,S,0.2,6,,,
S,2016-07-19T00:00:00Z,S,0,6,,,
S,2016-07-19T06:00:00Z,S,0.2,6,,,
S,2016-07-19T12:00:00Z,S,4,6,,,
S,2016-07-19T18:00:00Z,S,2,6,,,
S,2016-07-20T00:00:00Z,S,3,6,,,
S,2016-07-20T06:00:00Z,S,0.4,6,,,
S,2016-07-20T12:00:00Z,S,0.2,6,,,
S,2016-07-20T18:00:00Z,S,0,6,,,
S,2016-07-21T00:00:00Z,S,0.2,6,,,
S,2016-07-21T06:00:00Z,S,0,6,,,
S,2016-07-21T12:00:00Z,S,0,6,,,
S,2016-07-21T18:00:00Z,S,0,6,,,
S,2016-07-22T00:00:00Z,S,0,6,,,
S,2016-07-22T06:00:00Z,S,0,6,,,
S,2016-07-22T12:00:00Z,S,7,6,,,
S,2016-07-22T18:00:00Z,S,5,6,,,
S,2016-07-23T00:00:00Z,S,0.2,6,,,
S,2016-07-23T06:00:00Z,S,0,6,,,
S,2016-07-23T12:00:00Z,S,0,6,,,
S,2016-07-23T18:00:00Z,S,10,6,,,
S,2016-07-24T00:00:00Z,S,0.2,6,,,
S,2016-07-24T06:00:00Z,S,0.8,6,,,
S,2016-07-24T12:00:00Z,S,0,6,,,
S,2016-07-24T18:00:00Z,S,0.8,6,,,
S,2016-07-25T00:00:00Z,S,0,6,,,
S,2016-07-25T06:00:00Z,S,0.2,6,,,
S,2016-07-25T12:00:00Z,S,0.6,6,,,
S,2016-07-25T18:00:00Z,S,15,6,,,
S,2016-07-26T00:00:00Z,S,6,6,,,
S,2016-07-26T06:00:00Z,S,0,6,,,
S,2016-07-26T12:00:00Z,S,0,6,,,
S,2016-07-26T18:00:00Z,S,0,6,,,
S,2016-07-27T00:00:00Z,S,2,6,,,
S,2016-07-27T06:00:00Z,S,0,6,,,
S,2016-07-27T12:00:00Z,S,0,6,,,
S,2016-07-27T18:00:00Z,S,0,6,,,
S,2016-07-28T00:00:00Z,S,9,6,,,
S,2016-07-28T06:00:00Z,S,1,6,,,
S,2016-07-28T12:00:00Z,S,0,6,,,
S,2016-07-28T18:00:00Z,S,0.4,6,,,
S,2016-07-29T00:00:00Z,S,2,6,,,
S,2016-07-29T06:00:00Z,S,0,6,,,
S,2016-07-29T12:00:00Z,S,0.2,6,,,
S,2016-07-29T18:00:00Z,S,0,6,,,
S,2016-07-30T00:00:00Z,S,0,6,,,
S,2016-07-30T06:00:00Z,S,0.8,6,,,
S,2016-07-30T12:00:00Z,S,3,6,,,
S,2016-07-30T18:00:00Z,S,0.6,6,,,
S,2016-07-31T00:00:00Z,S,7,6,,,
S,2016-07-31T06:00:00Z,S,3,6,,,
S,2016-07-31T12:00:00Z,S,2,6,,,
S,2016-07-31T18:00:00Z,S,0.2,6,,,
S,2016-08-01T00:00:00Z,S,0,6,,,
S,2016-08-01T06:00:00Z,S,6,6,,,
S,2016-08-01T12:00:00Z,S,1,6,,,
S,2016-08-01T18:00:00Z,S,0.8,6,,,
S,2016-08-02T00:00:00Z,S,0,6,,,
S,2016-08-02T06:00:00Z,S,0,6,,,
S,2016-08-02T12:00:00Z,S,0,6,,,
S,2016-08-02T18:00:00Z,S,0,6,,,
S,2016-08-03T06:00:00Z,S,0.2,6,,,
S,2016-08-03T12:00:00Z,S,1,6,,,
S,2016-08-03T18:00:00Z,S,0.8,6,,,
S,2016-08-04T00:00:00Z,S,0.8,6,,,
S,2016-08-04T06:00:00Z,S,5,6,,,
S,2016-08-04T12:00:00Z,S,0,6,,,
S,2016-08-04T18:00:00Z,S,1,6,,,
S,2016-08-05T00:00:00Z,S,0.4,6,,,
S,2016-08-05T06:00:00Z,S,0,6,,,
S,2016-08-05T12:00:00Z,S,0.8,6,,,
S,2016-08-05T18:00:00Z,S,6,6,,,
S,2016-08-06T00:00:00Z,S,6,6,,,
S,2016-08-06T06:00:00Z,S,1,6,,,
S,2016-08-06T12:00:00Z,S,0.6,6,,,
S,2016-08-06T18:00:00Z,S,0,6,,,
S,2016-08-07T00:00:00Z,S,0,6,,,
S,2016-08-07T06:00:00Z,S,0,6,,,
S,2016-08-07T12:00:00Z,S,0,6,,,
S,2016-08-07T18:00:00Z,S,0.4,6,,,
S,2016-08-08T00:00:00Z,S,0,6,,,
S,2016-08-08T06:00:00Z,S,0,6,,,
S,2016-08-08T12:00:00Z,S,0,6,,,
S,2016-08-08T18:00:00Z,S,0,6,,,
S,2016-08-09T00:00:00Z,S,0,6,,,
S,2016-08-09T06:00:00Z,S,0,6,,,
S,2016-08-09T12:00:00Z,S,0.8,6,,,
S,2016-08-09T18:00:00Z,S,0,6,,,
S,2016-08-10T00:00:00Z,S,0,6,,,
S,2016-08-10T06:00:00Z,S,0.2,6,,,
S,2016-08-10T12:00:00Z,S,0,6,,,
S,2016-08-10T18:00:00Z,S,0,6,,,
S,2016-08-11T00:00:00Z,S,0,6,,,
S,2016-08-11T06:00:00Z,S,0,6,,,
S,2016-08-11T12:00:00Z,S,0,6,,,
S,2016-08-11T18:00:00Z,S,0,6,,,
S,2016-08-12T00:00:00Z,S,0,6,,,
S,2016-08-12T06:00:00Z,S,0,6,,,
S,2016-08-12T12:00:00Z,S,0,6,,,
S,2016-08-12T18:00:00Z,S,0.4,6,,,
S,2016-08-13T00:00:00Z,S,1,6,,,
S,2016-08-13T06:00:00Z,S,0,6,,,
S,2016-08-13T12:00:00Z,S,0,6,,,
S,2016-08-13T18:00:00Z,S,0,6,,,
S,2016-08-14T00:00:00Z,S,0.2,6,,,
S,2016-08-14T06:00:00Z,S,0,6,,,
S,2016-08-14T12:00:00Z,S,0,6,,,
S,2016-08-14T18:00:00Z,S,0,6,,,
S,2016-08-15T00:00:00Z,S,0,6,,,
S,2016-08-15T06:00:00Z,S,0,6,,,
S,2016-08-15T12:00:00Z,S,0,6,,,
S,2016-08-15T18:00:00Z,S,0,6,,,
S,2016-08-16T00:00:00Z,S,0,6,,,
S,2016-08-16T06:00:00Z,S,0,6,,,
S,2016-08-16T12:00:00Z,S,0,6,,,
S,2016-08-16T18:00:00Z,S,0.2,6,,,
S,2016-08-17T00:00:00Z,S,0,6,,,
S,2016-08-17T06:00:00Z,S,0,6,,,
S,2016-08-17T12:00:00Z,S,0,6,,,
S,2016-08-17T18:00:00Z,S,0.2,6,,,
S,2016-08-18T00:00:00Z,S,0,6,,,
S,2016-08-18T06:00:00Z,S,0,6,,,
S,2016-08-18T12:00:00Z,S,0,6,,,
S,2016-08-18T18:00:00Z,S,0,6,,,
S,2016-08-19T00:00:00Z,S,0,6,,,
S,2016-08-19T06:00:00Z,S,0,6,,,
S,2016-08-19T12:00:00Z,S,0,6,,,
S,2016-08-19T18:00:00Z,S,0,6,,,
S,2016-08-20T00:00:00Z,S,0,6,,,
S,2016-08-20T06:00:00Z,S,0,6,,,
S,2016-08-20T12:00:00Z,S,0,6,,,
S,2016-08-20T18:00:00Z,S,0,6,,,
S,2016-08-21T00:00:00Z,S,0.2,6,,,
S,2016-08-21T06:00:00Z,S,0,6,,,
S,2016-08-21T12:00:00Z,S,0,6,,,
S,2016-08-21T18:00:00Z,S,0,6,,,
S,2016-08-22T18:00:00Z,S,0,6,,,
S,2016-08-23T12:00:00Z,S,0,6,,,
S,2016-08-25T06:00:00Z,S,16,6,,,
S,2016-08-25T12:00:00Z,S,3,6,,,
S,2016-08-25T18:00:00Z,S,0,6,,,
S,2016-08-26T00:00:00Z,S,0.4,6,,,
S,2016-08-26T06:00:00Z,S,0.2,6,,,
S,2016-08-26T12:00:00Z,S,0.6,6,,,
S,2016-08-26T18:00:00Z,S,0.2,6,,,
S,2016-08-27T00:00:00Z,S,0,6,,,
S,2016-08-27T06:00:00Z,S,0,6,,,
S,2016-08-27T12:00:00Z,S,0,6,,,
S,2016-08-27T18:00:00Z,S,0,6,,,
S,2016-08-28T00:00:00Z,S,0.2,6,,,
S,2016-08-28T06:00:00Z,S,0,6,,,
S,2016-08-28T12:00:00Z,S,0,6,,,
S,2016-08-28T18:00:00Z,S,0,6,,,
S,2016-08-29T00:00:00Z,S,0,6,,,
S,2016-08-29T06:00:00Z,S,2,6,,,
S,2016-08-29T12:00:00Z,S,0,6,,,
S,2016-08-29T18:00:00Z,S,0.4,6,,,
S,2016-08-30T00:00:00Z,S,0,6,,,
S,2016-08-30T06:00:00Z,S,0,6,,,
S,2016-08-30T12:00:00Z,S,0,6,,,
S,2016-08-30T18:00:00Z,S,0,6,,,
S,2016-08-31T00:00:00Z,S,0,6,,,
S,2016-08-31T06:00:00Z,S,0,6,,,
S,2016-08-31T12:00:00Z,S,0,6,,,
S,2016-08-31T18:00:00Z,S,0,6,,,
S,2016-09-01T00:00:00Z,S,0,6,,,
S,2016-09-01T06:00:00Z,S,0,6,,,
S,2016-09-01T12:00:00Z,S,0.2,6,,,
S,2016-09-01T18:00:00Z,S,0,6,,,
S,2016-09-02T00:00:00Z,S,0.6,6,,,
S,2016-09-02T12:00:00Z,S,0,6,,,
S,2016-09-02T18:00:00Z,S,0.2,6,,,
S,2016-09-03T00:00:00Z,S,0,6,,,
S,2016-09-03T06:00:00Z,S,0,6,,,
S,2016-09-03T12:00:00Z,S,0,6,,,
S,2016-09-03T18:00:00Z,S,0,6,,,
S,2016-09-04T00:00:00Z,S,0,6,,,
S,2016-09-04T06:00:00Z,S,7,6,,,
S,2016-09-04T12:00:00Z,S,5,6,,,
S,2016-09-04T18:00:00Z,S,0,6,,,
S,2016-09-05T00:00:00Z,S,0,6,,,
S,2016-09-05T06:00:00Z,S,1,6,,,
S,2016-09-05T12:00:00Z,S,0.4,6,,,
S,2016-09-05T18:00:00Z,S,0,6,,,
S,2016-09-06T00:00:00Z,S,0.4,6,,,
S,2016-09-06T06:00:00Z,S,0,6,,,
S,2016-09-06T12:00:00Z,S,0,6,,,
S,2016-09-06T18:00:00Z,S,0,6,,,
S,2016-09-07T00:00:00Z,S,0,6,,,
S,2016-09-07T06:00:00Z,S,0.2,6,,,
S,2016-09-07T12:00:00Z,S,0.4,6,,,
S,2016-09-07T18:00:00Z,S,4,6,,,
S,2016-09-08T00:00:00Z,S,5,6,,,
S,2016-09-08T06:00:00Z,S,0,6,,,
