Frequency [D/H],Observation time UTC,Data Source (rainfall),Rainfall [mm],PERIOD [hrs],Deficit [mm],Runoff [mm],Data source (water balance)
S,2019-09-13T18:00:00Z,S,0,6,,,
S,2019-09-14T00:00:00Z,S,0,6,,,
S,2019-09-14T06:00:00Z,S,0.4,6,,,
S,2019-09-14T12:00:00Z,S,0,6,,,
S,2019-09-14T18:00:00Z,S,0.2,6,,,
S,2019-09-15T00:00:00Z,S,0.5,6,,,
S,2019-09-15T06:00:00Z,S,0,6,,,
S,2019-09-15T12:00:00Z,S,0,6,,,
S,2019-09-15T18:00:00Z,S,0.4,6,,,
S,2019-09-16T00:00:00Z,S,0,6,,,
S,2019-09-16T06:00:00Z,S,0,6,,,
S,2019-09-16T12:00:00Z,S,0,6,,,
S,2019-09-16T18:00:00Z,S,0,6,,,
S,2019-09-17T00:00:00Z,S,0,6,,,
S,2019-09-17T06:00:00Z,S,0,6,,,
S,2019-09-17T12:00:00Z,S,0.7,6,,,
S,2019-09-17T18:00:00Z,S,0,6,,,
S,2019-09-18T00:00:00Z,S,0,6,,,
S,2019-09-18T06:00:00Z,S,0,6,,,
S,2019-09-18T12:00:00Z,S,0,6,,,
S,2019-09-18T18:00:00Z,S,4,6,,,
S,2019-09-19T00:00:00Z,S,0,6,,,
S,2019-09-19T06:00:00Z,S,0,6,,,
S,2019-09-19T12:00:00Z,S,0,6,,,
S,2019-09-19T18:00:00Z,S,0,6,,,
S,2019-09-20T00:00:00Z,S,0,6,,,
S,2019-09-20T06:00:00Z,S,0,6,,,
S,2019-09-20T12:00:00Z,S,0,6,,,
S,2019-09-20T18:00:00Z,S,0,6,,,
S,2019-09-21T00:00:00Z,S,0,6,,,
S,2019-09-21T06:00:00Z,S,0,6,,,
S,2019-09-21T12:00:00Z,S,0,6,,,
S,2019-09-21T18:00:00Z,S,0,6,,,
S,2019-09-22T00:00:00Z,S,0,6,,,
S,2019-09-22T06:00:00Z,S,0,6,,,
S,2019-09-22T12:00:00Z,S,0,6,,,
S,2019-09-22T18:00:00Z,S,0,6,,,
S,2019-09-23T00:00:00Z,S,0,6,,,
S,2019-09-23T06:00:00Z,S,0,6,,,
S,2019-09-23T12:00:00Z,S,0,6,,,
S,2019-09-23T18:00:00Z,S,5,6,,,
S,2019-09-24T00:00:00Z,S,14,6,,,
S,2019-09-24T06:00:00Z,S,3,6,,,
S,2019-09-24T12:00:00Z,S,2,6,,,
S,2019-09-24T18:00:00Z,S,2,6,,,
S,2019-09-25T00:00:00Z,S,2,6,,,
S,2019-09-25T06:00:00Z,S,3,6,,,
S,2019-09-25T12:00:00Z,S,6,6,,,
S,2019-09-25T18:00:00Z,S,4,6,,,
S,2019-09-26T00:00:00Z,S,0.5,6,,,
S,2019-09-26T06:00:00Z,S,0.6,6,,,
S,2019-09-26T12:00:00Z,S,0,6,,,
S,2019-09-26T18:00:00Z,S,0.3,6,,,
S,2019-09-27T00:00:00Z,S,0.1,6,,,
S,2019-09-27T06:00:00Z,S,0.5,6,,,
S,2019-09-27T12:00:00Z,S,0.2,6,,,
S,2019-09-27T18:00:00Z,S,0.1,6,,,
S,2019-09-28T00:00:00Z,S,0,6,,,
S,2019-09-28T06:00:00Z,S,0,6,,,
S,2019-09-28T12:00:00Z,S,0,6,,,
S,2019-09-28T17:00:00Z,S,0,6,,,
S,2019-09-28T23:00:00Z,S,0,6,,,
S,2019-09-29T05:00:00Z,S,0,6,,,
S,2019-09-29T11:00:00Z,S,0,6,,,
S,2019-09-29T17:00:00Z,S,0,6,,,
S,2019-09-29T23:00:00Z,S,0.9,6,,,
S,2019-09-30T05:00:00Z,S,0.1,6,,,
S,2019-09-30T11:00:00Z,S,0,6,,,
S,2019-09-30T17:00:00Z,S,0.1,6,,,
S,2019-09-30T23:00:00Z,S,2,6,,,
S,2019-10-01T05:00:00Z,S,1,6,,,
S,2019-10-01T11:00:00Z,S,3,6,,,
S,2019-10-01T17:00:00Z,S,0.2,6,,,
S,2019-10-01T23:00:00Z,S,0,6,,,
S,2019-10-02T05:00:00Z,S,2,6,,,
S,2019-10-02T11:00:00Z,S,3,6,,,
S,2019-10-02T17:00:00Z,S,0.4,6,,,
S,2019-10-02T23:00:00Z,S,0,6,,,
S,2019-10-03T05:00:00Z,S,0,6,,,
S,2019-10-03T11:00:00Z,S,0.2,6,,,
S,2019-10-03T17:00:00Z,S,0,6,,,
S,2019-10-03T23:00:00Z,S,0.4,6,,,
S,2019-10-04T05:00:00Z,S,0,6,,,
S,2019-10-04T11:00:00Z,S,0,6,,,
S,2019-10-04T17:00:00Z,S,0,6,,,
S,2019-10-04T23:00:00Z,S,0.3,6,,,
S,2019-10-05T05:00:00Z,S,1,6,,,
S,2019-10-05T11:00:00Z,S,0,6,,,
S,2019-10-05T17:00:00Z,S,0,6,,,
S,2019-10-05T23:00:00Z,S,0.1,6,,,
S,2019-10-06T05:00:00Z,S,0,6,,,
S,2019-10-06T11:00:00Z,S,0,6,,,
S,2019-10-06T17:00:00Z,S,0,6,,,
S,2019-10-06T23:00:00Z,S,0,6,,,
S,2019-10-07T05:00:00Z,S,0,6,,,
S,2019-10-07T11:00:00Z,S,3,6,,,
S,2019-10-07T17:00:00Z,S,0,6,,,
S,2019-10-07T23:00:00Z,S,0,6,,,
S,2019-10-08T05:00:00Z,S,0,6,,,
S,2019-10-08T11:00:00Z,S,0,6,,,
S,2019-10-08T17:00:00Z,S,0,6,,,
S,2019-10-08T23:00:00Z,S,0,6,,,
S,2019-10-09T05:00:00Z,S,0,6,,,
S,2019-10-09T11:00:00Z,S,0,6,,,
S,2019-10-09T17:00:00Z,S,0,6,,,
S,2019-10-09T23:00:00Z,S,0.1,6,,,
S,2019-10-10T05:00:00Z,S,8,6,,,
S,2019-10-10T11:00:00Z,S,0,6,,,
S,2019-10-10T17:00:00Z,S,5,6,,,
S,2019-10-10T23:00:00Z,S,2,6,,,
S,2019-10-11T05:00:00Z,S,0,6,,,
S,2019-10-11T11:00:00Z,S,2,6,,,
S,2019-10-11T17:00:00Z,S,0,6,,,
S,2019-10-11T23:00:00Z,S,0.3,6,,,
S,2019-10-12T05:00:00Z,S,0,6,,,
S,2019-10-12T11:00:00Z,S,0,6,,,
S,2019-10-12T17:00:00Z,S,0,6,,,
S,2019-10-12T23:00:00Z,S,0,6,,,
S,2019-10-13T05:00:00Z,S,0,6,,,
S,2019-10-13T11:00:00Z,S,0,6,,,
S,2019-10-13T17:00:00Z,S,0.3,6,,,
S,2019-10-13T23:00:00Z,S,0,6,,,
S,2019-10-14T05:00:00Z,S,3,6,,,
S,2019-10-14T11:00:00Z,S,6,6,,,
S,2019-10-14T17:00:00Z,S,32,6,,,
S,2019-10-14T23:00:00Z,S,13,6,,,
S,2019-10-15T05:00:00Z,S,0.2,6,,,
S,2019-10-15T11:00:00Z,S,0,6,,,
S,2019-10-15T17:00:00Z,S,0,6,,,
S,2019-10-15T23:00:00Z,S,0,6,,,
S,2019-10-16T05:00:00Z,S,0,6,,,
S,2019-10-16T11:00:00Z,S,0.2,6,,,
S,2019-10-16T17:00:00Z,S,0.1,6,,,
S,2019-10-16T23:00:00Z,S,0.1,6,,,
S,2019-10-17T05:00:00Z,S,0.1,6,,,
S,2019-10-17T11:00:00Z,S,0,6,,,
S,2019-10-17T17:00:00Z,S,0,6,,,
S,2019-10-17T23:00:00Z,S,0,6,,,
S,2019-10-18T05:00:00Z,S,0,6,,,
S,2019-10-18T11:00:00Z,S,0.1,6,,,
S,2019-10-18T17:00:00Z,S,2,6,,,
S,2019-10-18T23:00:00Z,S,0.2,6,,,
S,2019-10-19T05:00:00Z,S,0.1,6,,,
S,2019-10-19T11:00:00Z,S,0,6,,,
S,2019-10-19T17:00:00Z,S,0,6,,,
S,2019-10-19T23:00:00Z,S,0,6,,,
S,2019-10-20T05:00:00Z,S,0,6,,,
S,2019-10-20T11:00:00Z,S,0,6,,,
S,2019-10-20T17:00:00Z,S,0,6,,,
S,2019-10-20T23:00:00Z,S,0.5,6,,,
S,2019-10-21T05:00:00Z,S,0,6,,,
S,2019-10-21T11:00:00Z,S,0.9,6,,,
S,2019-10-21T17:00:00Z,S,0.3,6,,,
S,2019-10-21T23:00:00Z,S,2,6,,,
S,2019-10-22T05:00:00Z,S,0.1,6,,,
S,2019-10-22T11:00:00Z,S,0.4,6,,,
S,2019-10-22T17:00:00Z,S,3,6,,,
S,2019-10-22T23:00:00Z,S,2,6,,,
S,2019-10-23T05:00:00Z,S,0.3,6,,,
S,2019-10-23T11:00:00Z,S,0.1,6,,,
S,2019-10-23T17:00:00Z,S,0,6,,,
S,2019-10-23T23:00:00Z,S,0,6,,,
S,2019-10-24T05:00:00Z,S,0.3,6,,,
S,2019-10-24T11:00:00Z,S,3,6,,,
S,2019-10-24T17:00:00Z,S,0,6,,,
S,2019-10-24T23:00:00Z,S,0,6,,,
S,2019-10-25T05:00:00Z,S,0,6,,,
S,2019-10-25T11:00:00Z,S,0,6,,,
S,2019-10-25T17:00:00Z,S,0,6,,,
S,2019-10-25T23:00:00Z,S,0,6,,,
S,2019-10-26T05:00:00Z,S,0,6,,,
S,2019-10-26T11:00:00Z,S,0,6,,,
S,2019-10-26T17:00:00Z,S,0,6,,,
S,2019-10-26T23:00:00Z,S,0,6,,,
S,2019-10-27T05:00:00Z,S,0,6,,,
S,2019-10-27T11:00:00Z,S,0,6,,,
S,2019-10-27T17:00:00Z,S,0,6,,,
S,2019-10-27T23:00:00Z,S,0,6,,,
S,2019-10-28T05:00:00Z,S,0,6,,,
S,2019-10-28T11:00:00Z,S,0.4,6,,,
S,2019-10-28T17:00:00Z,S,2,6,,,
S,2019-10-28T23:00:00Z,S,0,6,,,
S,2019-10-29T05:00:00Z,S,0,6,,,
S,2019-10-29T11:00:00Z,S,0,6,,,
S,2019-10-29T17:00:00Z,S,0,6,,,
S,2019-10-29T23:00:00Z,S,0,6,,,
S,2019-10-30T05:00:00Z,S,0,6,,,
S,2019-10-30T11:00:00Z,S,0,6,,,
S,2019-10-30T17:00:00Z,S,0,6,,,
S,2019-10-30T23:00:00Z,S,0.8,6,,,
S,2019-10-31T05:00:00Z,S,0,6,,,
S,2019-10-31T11:00:00Z,S,0,6,,,
S,2019-10-31T17:00:00Z,S,0,6,,,
S,2019-10-31T23:00:00Z,S,0,6,,,
S,2019-11-01T05:00:00Z,S,0,6,,,
S,2019-11-01T11:00:00Z,S,0,6,,,
S,2019-11-01T17:00:00Z,S,0,6,,,
S,2019-11-01T23:00:00Z,S,0,6,,,
S,2019-11-02T05:00:00Z,S,0,6,,,
S,2019-11-02T11:00:00Z,S,0,6,,,
S,2019-11-02T17:00:00Z,S,0,6,,,
S,2019-11-02T23:00:00Z,S,0,6,,,
S,2019-11-03T05:00:00Z,S,0,6,,,
S,2019-11-03T11:00:00Z,S,0,6,,,
S,2019-11-03T17:00:00Z,S,0,6,,,
S,2019-11-03T23:00:00Z,S,0,6,,,
S,2019-11-04T05:00:00Z,S,0,6,,,
S,2019-11-04T11:00:00Z,S,0,6,,,
S,2019-11-04T17:00:00Z,S,0,6,,,
S,2019-11-04T23:00:00Z,S,0.1,6,,,
S,2019-11-05T05:00:00Z,S,0,6,,,
S,2019-11-05T11:00:00Z,S,0,6,,,
S,2019-11-05T17:00:00Z,S,0,6,,,
S,2019-11-05T23:00:00Z,S,0,6,,,
S,2019-11-06T05:00:00Z,S,0,6,,,
S,2019-11-06T11:00:00Z,S,0,6,,,
S,2019-11-06T17:00:00Z,S,0,6,,,
S,2019-11-06T23:00:00Z,S,0,6,,,
S,2019-11-07T05:00:00Z,S,0,6,,,
S,2019-11-07T11:00:00Z,S,0,6,,,
S,2019-11-07T17:00:00Z,S,0,6,,,
S,2019-11-07T23:00:00Z,S,0,6,,,
S,2019-11-08T05:00:00Z,S,0,6,,,
S,2019-11-08T11:00:00Z,S,0,6,,,
S,2019-11-08T17:00:00Z,S,0,6,,,
S,2019-11-08T23:00:00Z,S,0,6,,,
S,2019-11-09T05:00:00Z,S,0,6,,,
S,2019-11-09T11:00:00Z,S,0,6,,,
S,2019-11-09T17:00:00Z,S,3,6,,,
S,2019-11-09T23:00:00Z,S,0.9,6,,,
S,2019-11-10T05:00:00Z,S,3,6,,,
S,2019-11-10T11:00:00Z,S,9,6,,,
S,2019-11-10T17:00:00Z,S,0.1,6,,,
S,2019-11-10T23:00:00Z,S,0,6,,,
S,2019-11-11T05:00:00Z,S,0,6,,,
S,2019-11-11T11:00:00Z,S,0,6,,,
S,2019-11-11T17:00:00Z,S,0.1,6,,,
S,2019-11-11T23:00:00Z,S,13,6,,,
S,2019-11-12T05:00:00Z,S,2,6,,,
S,2019-11-12T11:00:00Z,S,0,6,,,
S,2019-11-12T17:00:00Z,S,0,6,,,
S,2019-11-12T23:00:00Z,S,0,6,,,
S,2019-11-13T05:00:00Z,S,0,6,,,
S,2019-11-13T11:00:00Z,S,0,6,,,
S,2019-11-13T17:00:00Z,S,1,6,,,
S,2019-11-13T23:00:00Z,S,7,6,,,
S,2019-11-14T05:00:00Z,S,0,6,,,
S,2019-11-14T11:00:00Z,S,0.1,6,,,
S,2019-11-14T17:00:00Z,S,0,6,,,
S,2019-11-14T23:00:00Z,S,0,6,,,
S,2019-11-15T05:00:00Z,S,0,6,,,
S,2019-11-15T11:00:00Z,S,0,6,,,
S,2019-11-15T17:00:00Z,S,0,6,,,
S,2019-11-15T23:00:00Z,S,0,6,,,
S,2019-11-16T05:00:00Z,S,0,6,,,
S,2019-11-16T11:00:00Z,S,0,6,,,
S,2019-11-16T17:00:00Z,S,0,6,,,
S,2019-11-16T23:00:00Z,S,0,6,,,
S,2019-11-17T05:00:00Z,S,0,6,,,
S,2019-11-17T11:00:00Z,S,0.2,6,,,
S,2019-11-17T17:00:00Z,S,6,6,,,
S,2019-11-17T23:00:00Z,S,3,6,,,
S,2019-11-18T05:00:00Z,S,2,6,,,
S,2019-11-18T11:00:00Z,S,2,6,,,
S,2019-11-18T17:00:00Z,S,0,6,,,
S,2019-11-18T23:00:00Z,S,0,6,,,
S,2019-11-19T05:00:00Z,S,0,6,,,
S,2019-11-19T11:00:00Z,S,0,6,,,
S,2019-11-19T17:00:00Z,S,0,6,,,
S,2019-11-19T23:00:00Z,S,0.4,6,,,
S,2019-11-20T05:00:00Z,S,0.6,6,,,
S,2019-11-20T11:00:00Z,S,0,6,,,
S,2019-11-20T17:00:00Z,S,0,6,,,
S,2019-11-20T23:00:00Z,S,0,6,,,
S,2019-11-21T05:00:00Z,S,0,6,,,
S,2019-11-21T11:00:00Z,S,0,6,,,
S,2019-11-21T17:00:00Z,S,0,6,,,
S,2019-11-21T23:00:00Z,S,0,6,,,
S,2019-11-22T05:00:00Z,S,0,6,,,
S,2019-11-22T11:00:00Z,S,0,6,,,
S,2019-11-22T17:00:00Z,S,0,6,,,
S,2019-11-22T23:00:00Z,S,0,6,,,
S,2019-11-23T05:00:00Z,S,0,6,,,
S,2019-11-23T11:00:00Z,S,0,6,,,
S,2019-11-23T17:00:00Z,S,0,6,,,
S,2019-11-23T23:00:00Z,S,0,6,,,
S,2019-11-24T05:00:00Z,S,0,6,,,
S,2019-11-24T11:00:00Z,S,0,6,,,
S,2019-11-24T17:00:00Z,S,0,6,,,
S,2019-11-24T23:00:00Z,S,0,6,,,
S,2019-11-25T05:00:00Z,S,0,6,,,
S,2019-11-25T11:00:00Z,S,0,6,,,
S,2019-11-25T17:00:00Z,S,0,6,,,
S,2019-11-25T23:00:00Z,S,0,6,,,
S,2019-11-26T05:00:00Z,S,0,6,,,
S,2019-11-26T11:00:00Z,S,0,6,,,
S,2019-11-26T17:00:00Z,S,0,6,,,
S,2019-11-26T23:00:00Z,S,0,6,,,
S,2019-11-27T05:00:00Z,S,0,6,,,
S,2019-11-27T11:00:00Z,S,0,6,,,
S,2019-11-27T17:00:00Z,S,0,6,,,
S,2019-11-27T23:00:00Z,S,0,6,,,
S,2019-11-28T05:00:00Z,S,0,6,,,
S,2019-11-28T11:00:00Z,S,0,6,,,
S,2019-11-28T17:00:00Z,S,0,6,,,
S,2019-11-28T23:00:00Z,S,0,6,,,
S,2019-11-29T05:00:00Z,S,0.1,6,,,
S,2019-11-29T11:00:00Z,S,0,6,,,
S,2019-11-29T17:00:00Z,S,0,6,,,
S,2019-11-29T23:00:00Z,S,0,6,,,
S,2019-11-30T05:00:00Z,S,0,6,,,
S,2019-11-30T11:00:00Z,S,0,6,,,
S,2019-11-30T17:00:00Z,S,0,6,,,
S,2019-11-30T23:00:00Z,S,0,6,,,
S,2019-12-01T05:00:00Z,S,1,6,,,
S,2019-12-01T11:00:00Z,S,0,6,,,
S,2019-12-01T17:00:00Z,S,0,6,,,
S,2019-12-01T23:00:00Z,S,0,6,,,
S,2019-12-02T05:00:00Z,S,0,6,,,
S,2019-12-02T11:00:00Z,S,0,6,,,
S,2019-12-02T17:00:00Z,S,0,6,,,
S,2019-12-02T23:00:00Z,S,0,6,,,
S,2019-12-03T05:00:00Z,S,5,6,,,
S,2019-12-03T11:00:00Z,S,0,6,,,
S,2019-12-03T17:00:00Z,S,0,6,,,
S,2019-12-03T23:00:00Z,S,0,6,,,
S,2019-12-04T05:00:00Z,S,0,6,,,
S,2019-12-04T11:00:00Z,S,0,6,,,
S,2019-12-04T17:00:00Z,S,0,6,,,
S,2019-12-04T23:00:00Z,S,0,6,,,
S,2019-12-05T05:00:00Z,S,0,6,,,
S,2019-12-05T11:00:00Z,S,0,6,,,
S,2019-12-05T17:00:00Z,S,0.1,6,,,
S,2019-12-05T23:00:00Z,S,0,6,,,
S,2019-12-06T05:00:00Z,S,0,6,,,
S,2019-12-06T11:00:00Z,S,0,6,,,
S,2019-12-06T17:00:00Z,S,0,6,,,
S,2019-12-06T23:00:00Z,S,0,6,,,
S,2019-12-07T05:00:00Z,S,0.1,6,,,
S,2019-12-07T11:00:00Z,S,0,6,,,
S,2019-12-07T17:00:00Z,S,0,6,,,
S,2019-12-07T23:00:00Z,S,0,6,,,
S,2019-12-08T05:00:00Z,S,0,6,,,
S,2019-12-08T11:00:00Z,S,2,6,,,
S,2019-12-08T17:00:00Z,S,0,6,,,
S,2019-12-08T23:00:00Z,S,0,6,,,
S,2019-12-09T05:00:00Z,S,0,6,,,
S,2019-12-09T11:00:00Z,S,0,6,,,
S,2019-12-09T17:00:00Z,S,0,6,,,
S,2019-12-09T23:00:00Z,S,0,6,,,
S,2019-12-10T05:00:00Z,S,0,6,,,
S,2019-12-10T11:00:00Z,S,0,6,,,
S,2019-12-10T17:00:00Z,S,0,6,,,
S,2019-12-10T23:00:00Z,S,0,6,,,
S,2019-12-11T05:00:00Z,S,0,6,,,
S,2019-12-11T11:00:00Z,S,0,6,,,
S,2019-12-11T17:00:00Z,S,0,6,,,
S,2019-12-12T11:00:00Z,S,0,6,,,
S,2019-12-12T17:00:00Z,S,0,6,,,
S,2019-12-12T23:00:00Z,S,0,6,,,
S,2019-12-13T05:00:00Z,S,0,6,,,
S,2019-12-13T11:00:00Z,S,0,6,,,
S,2019-12-13T17:00:00Z,S,1,6,,,
S,2019-12-13T23:00:00Z,S,0,6,,,
S,2019-12-14T05:00:00Z,S,0,6,,,
S,2019-12-14T11:00:00Z,S,0,6,,,
S,2019-12-14T17:00:00Z,S,0,6,,,
S,2019-12-14T23:00:00Z,S,0,6,,,
S,2019-12-15T05:00:00Z,S,0,6,,,
S,2019-12-15T11:00:00Z,S,0,6,,,
S,2019-12-15T17:00:00Z,S,0,6,,,
S,2019-12-15T23:00:00Z,S,0.4,6,,,
S,2019-12-16T05:00:00Z,S,0.3,6,,,
S,2019-12-16T11:00:00Z,S,0,6,,,
S,2019-12-16T17:00:00Z,S,0.3,6,,,
S,2019-12-16T23:00:00Z,S,22,6,,,
S,2019-12-17T05:00:00Z,S,35,6,,,
S,2019-12-17T11:00:00Z,S,0.3,6,,,
S,2019-12-17T17:00:00Z,S,4,6,,,
S,2019-12-17T23:00:00Z,S,5,6,,,
S,2019-12-18T05:00:00Z,S,0.1,6,,,
S,2019-12-18T11:00:00Z,S,0,6,,,
S,2019-12-18T17:00:00Z,S,0,6,,,
S,2019-12-18T23:00:00Z,S,0,6,,,
S,2019-12-19T05:00:00Z,S,0,6,,,
S,2019-12-19T11:00:00Z,S,0,6,,,
S,2019-12-19T17:00:00Z,S,0,6,,,
S,2019-12-19T23:00:00Z,S,0,6,,,
S,2019-12-20T05:00:00Z,S,6,6,,,
S,2019-12-20T11:00:00Z,S,0.1,6,,,
S,2019-12-20T17:00:00Z,S,3,6,,,
S,2019-12-20T23:00:00Z,S,0,6,,,
S,2019-12-21T05:00:00Z,S,0,6,,,
S,2019-12-21T11:00:00Z,S,0,6,,,
S,2019-12-21T17:00:00Z,S,0,6,,,
S,2019-12-21T23:00:00Z,S,0,6,,,
S,2019-12-22T05:00:00Z,S,0,6,,,
S,2019-12-22T11:00:00Z,S,0,6,,,
S,2019-12-22T17:00:00Z,S,0,6,,,
S,2019-12-22T23:00:00Z,S,0,6,,,
S,2019-12-23T05:00:00Z,S,0,6,,,
S,2019-12-23T11:00:00Z,S,0,6,,,
S,2019-12-23T17:00:00Z,S,0,6,,,
S,2019-12-23T23:00:00Z,S,0,6,,,
S,2019-12-24T05:00:00Z,S,0,6,,,
S,2019-12-24T11:00:00Z,S,0,6,,,
S,2019-12-24T17:00:00Z,S,0,6,,,
S,2019-12-24T23:00:00Z,S,0,6,,,
S,2019-12-25T05:00:00Z,S,0,6,,,
S,2019-12-25T11:00:00Z,S,0,6,,,
S,2019-12-25T17:00:00Z,S,0,6,,,
S,2019-12-25T23:00:00Z,S,0,6,,,
S,2019-12-26T05:00:00Z,S,0,6,,,
S,2019-12-26T11:00:00Z,S,0,6,,,
S,2019-12-26T17:00:00Z,S,0,6,,,
S,2019-12-26T23:00:00Z,S,0,6,,,
S,2019-12-27T05:00:00Z,S,0,6,,,
S,2019-12-27T11:00:00Z,S,0,6,,,
S,2019-12-27T17:00:00Z,S,0,6,,,
S,2019-12-27T23:00:00Z,S,2,6,,,
S,2019-12-28T05:00:00Z,S,0,6,,,
S,2019-12-28T11:00:00Z,S,0,6,,,
S,2019-12-28T17:00:00Z,S,0,6,,,
S,2019-12-28T23:00:00Z,S,0,6,,,
S,2019-12-29T05:00:00Z,S,0,6,,,
S,2019-12-29T11:00:00Z,S,0,6,,,
S,2019-12-29T17:00:00Z,S,0,6,,,
S,2019-12-29T23:00:00Z,S,0,6,,,
S,2019-12-30T05:00:00Z,S,0,6,,,
S,2019-12-30T11:00:00Z,S,0,6,,,
S,2019-12-30T17:00:00Z,S,0,6,,,
S,2019-12-30T23:00:00Z,S,0,6,,,
S,2019-12-31T05:00:00Z,S,0,6,,,
S,2019-12-31T11:00:00Z,S,0,6,,,
S,2019-12-31T17:00:00Z,S,0,6,,,
S,2019-12-31T23:00:00Z,S,0,6,,,
S,2020-01-01T05:00:00Z,S,0,6,,,
S,2020-01-01T11:00:00Z,S,0,6,,,
S,2020-01-01T17:00:00Z,S,0,6,,,
S,2020-01-01T23:00:00Z,S,0,6,,,
S,2020-01-02T05:00:00Z,S,0,6,,,
S,2020-01-02T11:00:00Z,S,0,6,,,
S,2020-01-02T17:00:00Z,S,0,6,,,
S,2020-01-02T23:00:00Z,S,0.6,6,,,
S,2020-01-03T05:00:00Z,S,0.2,6,,,
S,2020-01-03T11:00:00Z,S,0,6,,,
S,2020-01-03T17:00:00Z,S,0.1,6,,,
S,2020-01-03T23:00:00Z,S,0,6,,,
S,2020-01-04T05:00:00Z,S,0,6,,,
S,2020-01-04T11:00:00Z,S,0,6,,,
S,2020-01-04T17:00:00Z,S,0,6,,,
S,2020-01-04T23:00:00Z,S,0,6,,,
S,2020-01-05T05:00:00Z,S,0,6,,,
S,2020-01-05T11:00:00Z,S,0,6,,,
S,2020-01-05T17:00:00Z,S,4,6,,,
S,2020-01-05T23:00:00Z,S,0.5,6,,,
S,2020-01-06T05:00:00Z,S,0,6,,,
S,2020-01-06T11:00:00Z,S,0,6,,,
S,2020-01-06T17:00:00Z,S,0.1,6,,,
S,2020-01-06T23:00:00Z,S,0.1,6,,,
S,2020-01-07T05:00:00Z,S,0.2,6,,,
S,2020-01-07T11:00:00Z,S,0,6,,,
S,2020-01-07T17:00:00Z,S,0,6,,,
S,2020-01-07T23:00:00Z,S,0,6,,,
S,2020-01-08T05:00:00Z,S,0,6,,,
S,2020-01-08T11:00:00Z,S,0,6,,,
S,2020-01-08T17:00:00Z,S,0,6,,,
S,2020-01-08T23:00:00Z,S,0,6,,,
S,2020-01-09T05:00:00Z,S,0,6,,,
S,2020-01-09T11:00:00Z,S,0,6,,,
S,2020-01-09T17:00:00Z,S,0,6,,,
S,2020-01-09T23:00:00Z,S,0,6,,,
S,2020-01-10T05:00:00Z,S,0,6,,,
S,2020-01-10T11:00:00Z,S,0,6,,,
S,2020-01-10T17:00:00Z,S,0,6,,,
S,2020-01-10T23:00:00Z,S,0,6,,,
S,2020-01-11T05:00:00Z,S,0,6,,,
S,2020-01-11T11:00:00Z,S,0,6,,,
S,2020-01-11T17:00:00Z,S,0,6,,,
S,2020-01-11T23:00:00Z,S,0,6,,,
S,2020-01-12T05:00:00Z,S,0,6,,,
S,2020-01-12T11:00:00Z,S,0,6,,,
S,2020-01-12T17:00:00Z,S,0,6,,,
S,2020-01-12T23:00:00Z,S,0,6,,,
S,2020-01-13T05:00:00Z,S,0,6,,,
S,2020-01-13T11:00:00Z,S,0,6,,,
S,2020-01-13T17:00:00Z,S,0.4,6,,,
S,2020-01-13T23:00:00Z,S,0,6,,,
S,2020-01-14T05:00:00Z,S,0.2,6,,,
S,2020-01-14T11:00:00Z,S,0.1,6,,,
S,2020-01-14T17:00:00Z,S,0,6,,,
S,2020-01-14T23:00:00Z,S,0,6,,,
S,2020-01-15T05:00:00Z,S,0,6,,,
S,2020-01-15T11:00:00Z,S,0,6,,,
S,2020-01-15T17:00:00Z,S,0,6,,,
S,2020-01-15T23:00:00Z,S,0,6,,,
S,2020-01-16T05:00:00Z,S,0,6,,,
S,2020-01-16T11:00:00Z,S,0,6,,,
S,2020-01-16T17:00:00Z,S,0,6,,,
S,2020-01-16T23:00:00Z,S,0,6,,,
S,2020-01-17T05:00:00Z,S,0,6,,,
S,2020-01-17T11:00:00Z,S,0,6,,,
S,2020-01-17T17:00:00Z,S,0,6,,,
S,2020-01-17T23:00:00Z,S,0,6,,,
S,2020-01-18T05:00:00Z,S,0,6,,,
S,2020-01-18T11:00:00Z,S,0,6,,,
S,2020-01-18T17:00:00Z,S,0,6,,,
S,2020-01-18T23:00:00Z,S,0,6,,,
S,2020-01-19T05:00:00Z,S,0,6,,,
S,2020-01-19T11:00:00Z,S,0,6,,,
S,2020-01-19T17:00:00Z,S,0,6,,,
S,2020-01-19T23:00:00Z,S,0,6,,,
S,2020-01-20T05:00:00Z,S,0,6,,,
S,2020-01-20T11:00:00Z,S,0,6,,,
S,2020-01-20T17:00:00Z,S,0,6,,,
S,2020-01-20T23:00:00Z,S,0,6,,,
S,2020-01-21T05:00:00Z,S,0,6,,,
S,2020-01-21T11:00:00Z,S,0,6,,,
S,2020-01-21T17:00:00Z,S,0,6,,,
S,2020-01-21T23:00:00Z,S,0,6,,,
S,2020-01-22T05:00:00Z,S,0,6,,,
S,2020-01-22T11:00:00Z,S,0,6,,,
S,2020-01-22T17:00:00Z,S,0,6,,,
S,2020-01-22T23:00:00Z,S,0,6,,,
S,2020-01-23T05:00:00Z,S,0,6,,,
S,2020-01-23T11:00:00Z,S,0,6,,,
S,2020-01-23T17:00:00Z,S,0,6,,,
S,2020-01-23T23:00:00Z,S,0.5,6,,,
S,2020-01-24T05:00:00Z,S,0,6,,,
S,2020-01-24T11:00:00Z,S,0,6,,,
